"code_commune","annee_etablissement","nb_dpe","nb_passoires","nb_logements_performants","nb_etiquette_a","nb_etiquette_b","nb_etiquette_c","nb_etiquette_d","nb_etiquette_e","nb_etiquette_f","nb_etiquette_g","conso_ep_moyenne","conso_ep_mediane","emission_ges_moyenne","surface_moyenne_m2","cout_annuel_moyen_eur","taux_passoires_pct","taux_performants_pct","nom_commune","code_departement","code_region","centroide_x_lambert93","centroide_y_lambert93","latitude","longitude"
"01109",2024,114,8,4,0,4,27,66,9,3,5,184.1,155.8,25.7,90,1993,7.02,3.51,"Collonges","01",84,924268.7567134826,6564032.23696629,46.138958,5.905785
"01109",2025,94,7,11,5,6,43,25,8,4,3,177.6,159.6,11.3,87.8,1755,7.45,11.7,"Collonges","01",84,924268.7567134826,6564032.23696629,46.138958,5.905785
"01109",2026,60,5,6,4,2,35,11,3,4,1,152,122.7,21.1,97.2,1886,8.33,10,"Collonges","01",84,924268.7567134826,6564032.23696629,46.138958,5.905785
"01110",2024,7,1,1,0,1,0,1,4,1,0,250,272.1,28.4,141,2581,14.29,14.29,"Colomieu","01",84,,,,
"01110",2025,4,0,0,0,0,1,2,1,0,0,196,196.7,17,76.3,1755,0,0,"Colomieu","01",84,,,,
"01110",2026,4,0,0,0,0,0,3,1,0,0,230.8,240.5,7.8,90.7,2102,0,0,"Colomieu","01",84,,,,
"01111",2024,2,2,0,0,0,0,0,0,1,1,491.5,491.5,14.5,96.6,2265,100,0,"Conand","01",84,,,,
"01111",2025,1,0,0,0,0,0,1,0,0,0,205,205,8,94.1,2121,0,0,"Conand","01",84,,,,
"01111",2026,2,1,0,0,0,0,0,1,1,0,363,363,,92.9,1897,50,0,"Conand","01",84,,,,
"01112",2024,20,5,0,0,0,1,10,4,1,4,298.2,201,45.6,92.5,2986,25,0,"Condamine","01",84,896995.7263636362,6559750.668181818,46.10891,5.550888
"01112",2025,10,3,1,1,0,3,0,3,1,2,296,243.3,19.5,120,2621,30,10,"Condamine","01",84,896995.7263636362,6559750.668181818,46.10891,5.550888
"01112",2026,1,1,0,0,0,0,0,0,0,1,532,532,20,132,6205,100,0,"Condamine","01",84,896995.7263636362,6559750.668181818,46.10891,5.550888
"01113",2024,16,3,1,0,1,3,5,4,2,1,225.3,203,20.2,88.4,1571,18.75,6.25,"Condeissiat","01",84,860340.0633333334,6563370.513333333,46.151166,5.077712
"01113",2025,36,3,0,0,0,26,5,2,1,2,167.3,134.6,11.3,107.4,2108,8.33,0,"Condeissiat","01",84,860340.0633333334,6563370.513333333,46.151166,5.077712
"01113",2026,8,2,2,0,2,2,1,1,2,0,222.5,211,5.6,87.2,2351,25,25,"Condeissiat","01",84,860340.0633333334,6563370.513333333,46.151166,5.077712
"01114",2024,18,3,1,0,1,1,5,8,1,2,266.7,256.6,14.3,108.3,2281,16.67,5.56,"Confort","01",84,918491.655,6565645.23,46.155363,5.831747
"01114",2025,12,5,0,0,0,4,1,2,2,3,321.6,266.7,12,96.9,2562,41.67,0,"Confort","01",84,918491.655,6565645.23,46.155363,5.831747
"01114",2026,7,1,0,0,0,1,0,5,1,0,267.9,279,23,126,3515,14.29,0,"Confort","01",84,918491.655,6565645.23,46.155363,5.831747
"01115",2024,30,3,2,1,1,12,11,2,2,1,201.6,191.7,14,96.8,1738,10,6.67,"Confrançon","01",84,858494.8653846158,6575179.279743589,46.2579,5.0578
"01115",2025,60,2,4,3,1,33,17,4,2,0,168.4,163.6,13,94.8,1790,3.33,6.67,"Confrançon","01",84,858494.8653846158,6575179.279743589,46.2579,5.0578
"01115",2026,19,3,2,0,2,6,7,1,2,1,203.2,194.1,14.2,88.4,2056,15.79,10.53,"Confrançon","01",84,858494.8653846158,6575179.279743589,46.2579,5.0578
"01116",2024,10,3,0,0,0,1,2,4,2,1,290.2,265.8,14.3,113,2283,30,0,"Contrevoz","01",84,904095.08,6524562.92,45.790122,5.627593
"01116",2025,15,4,1,0,1,5,3,2,2,2,254.3,214.5,15.8,102.6,2193,26.67,6.67,"Contrevoz","01",84,904095.08,6524562.92,45.790122,5.627593
"01116",2026,7,1,0,0,0,2,0,4,0,1,282.6,256,23.5,111.2,2652,14.29,0,"Contrevoz","01",84,904095.08,6524562.92,45.790122,5.627593
"01117",2024,3,1,0,0,0,0,2,0,0,1,260.7,198.3,46.7,116.7,2951,33.33,0,"Conzieu","01",84,,,,
"01117",2025,2,1,0,0,0,1,0,0,1,0,244.4,244.4,50.5,117,3390,50,0,"Conzieu","01",84,,,,
"01117",2026,2,0,0,0,0,0,1,1,0,0,255,255,,91.5,2506,0,0,"Conzieu","01",84,,,,
"01118",2024,27,3,6,1,5,10,4,4,2,1,190.9,163.3,16,105.3,1704,11.11,22.22,"Corbonod","01",84,,,,
"01118",2025,34,6,3,3,0,3,11,11,3,3,248.4,232.6,20.6,107.7,2808,17.65,8.82,"Corbonod","01",84,,,,
"01118",2026,17,4,0,0,0,7,5,1,2,2,234.6,210,16.8,100.1,2111,23.53,0,"Corbonod","01",84,,,,
"01121",2024,4,0,0,0,0,0,4,0,0,0,141.1,141.2,34,83,1876,0,0,"Corlier","01",84,893420.565,6550736.3525,46.028809,5.500929
"01121",2025,2,1,0,0,0,0,1,0,0,1,444.1,444.1,27.5,124,3426,50,0,"Corlier","01",84,893420.565,6550736.3525,46.028809,5.500929
"01121",2026,2,1,0,0,0,0,0,1,0,1,376,376,115,189.5,7964,50,0,"Corlier","01",84,893420.565,6550736.3525,46.028809,5.500929
"01123",2024,21,5,0,0,0,6,5,5,3,2,249.9,236.6,34.7,118.1,2318,23.81,0,"Cormoranche-sur-Saône","01",84,841615.395,6572604.225,46.238469,4.837953
"01123",2025,18,3,3,2,1,5,5,2,2,1,204.5,155.5,19.5,120.5,2514,16.67,16.67,"Cormoranche-sur-Saône","01",84,841615.395,6572604.225,46.238469,4.837953
"01123",2026,19,4,1,0,1,3,5,6,3,1,229.7,231.6,29.9,101.4,2540,21.05,5.26,"Cormoranche-sur-Saône","01",84,841615.395,6572604.225,46.238469,4.837953
"01124",2024,28,2,2,1,1,18,4,2,2,0,173.2,139.8,19,96.1,1488,7.14,7.14,"Cormoz","01",84,871383.5271428571,6596934.579285713,46.450575,5.233038
"01124",2025,25,3,2,1,1,8,7,5,2,1,219.9,200.8,24.9,101.7,2078,12,8,"Cormoz","01",84,871383.5271428571,6596934.579285713,46.450575,5.233038
"01124",2026,12,2,1,1,0,6,3,0,1,1,186.5,148.1,17.1,146.8,2906,16.67,8.33,"Cormoz","01",84,871383.5271428571,6596934.579285713,46.450575,5.233038
"01125",2024,18,3,1,0,1,2,5,7,3,0,253.7,264.1,21.7,115.6,2409,16.67,5.56,"Corveissiat","01",84,890879.4491666666,6574923.102500002,46.24722,5.477904
"01125",2025,26,5,0,0,0,4,5,12,2,3,263.9,237.2,42.6,114.5,3450,19.23,0,"Corveissiat","01",84,890879.4491666666,6574923.102500002,46.24722,5.477904
"01125",2026,7,2,1,0,1,1,1,2,1,1,252,246.7,23,173.1,3844,28.57,14.29,"Corveissiat","01",84,890879.4491666666,6574923.102500002,46.24722,5.477904
"01127",2024,10,4,0,0,0,3,1,2,3,1,280.5,260.8,13.4,85.9,2211,40,0,"Courmangoux","01",84,881560.19,6583172.88,46.324043,5.3602
"01127",2025,8,3,0,0,0,3,1,1,1,2,284.6,237.4,26.1,117.5,3170,37.5,0,"Courmangoux","01",84,881560.19,6583172.88,46.324043,5.3602
"01127",2026,5,1,0,0,0,1,0,3,1,0,283.8,312,37.4,129.5,3157,20,0,"Courmangoux","01",84,881560.19,6583172.88,46.324043,5.3602
"01128",2024,5,0,1,1,0,0,3,1,0,0,182,204.8,10.4,120.4,1912,0,20,"Courtes","01",84,861466.73,6598251.360833333,46.46488,5.104348
"01128",2025,17,1,3,3,0,3,7,3,0,1,173.3,183.9,21.1,113.6,2152,5.88,17.65,"Courtes","01",84,861466.73,6598251.360833333,46.46488,5.104348
"01128",2026,4,1,1,1,0,0,0,2,0,1,285,297.5,2.2,98.7,2397,25,25,"Courtes","01",84,861466.73,6598251.360833333,46.46488,5.104348
"01129",2024,3,0,0,0,0,2,1,0,0,0,160.8,169.5,8.7,169.1,1698,0,0,"Crans","01",84,,,,
"01129",2025,2,0,0,0,0,1,0,1,0,0,174.2,174.2,40.5,109.2,2477,0,0,"Crans","01",84,,,,
"01129",2026,1,0,0,0,0,0,1,0,0,0,192,192,5,182.9,2005,0,0,"Crans","01",84,,,,
"01130",2024,55,8,0,0,0,24,14,9,2,6,206.4,188.3,27.2,102.3,1967,14.55,0,"Bresse Vallons","01",84,867427.1310526315,6582314.501052631,46.319972,5.176266
"01130",2025,35,1,6,1,5,20,6,2,1,0,152.2,141.3,15.9,107.1,1726,2.86,17.14,"Bresse Vallons","01",84,867427.1310526315,6582314.501052631,46.319972,5.176266
"01130",2026,39,2,13,7,6,12,9,3,0,2,155,125,12.6,110.6,1816,5.13,33.33,"Bresse Vallons","01",84,867427.1310526315,6582314.501052631,46.319972,5.176266
"01133",2024,5,0,0,0,0,5,0,0,0,0,154.3,160.4,5.4,94.7,1372,0,0,"Cressin-Rochefort","01",84,,,,
"01133",2025,13,1,3,0,3,1,7,1,1,0,184.5,186.8,17.3,96,2077,7.69,23.08,"Cressin-Rochefort","01",84,,,,
"01133",2026,4,0,1,0,1,2,1,0,0,0,135,122,4,117.7,1657,0,25,"Cressin-Rochefort","01",84,,,,
