"code_commune","nom_commune","code_departement","code_region","centroide_x_lambert93","centroide_y_lambert93","nb_points_geocodes_precis","latitude","longitude"
"51291","Hermonville","51",44,766117.5020000001,6915506.519999999,5,49.335698,3.90949
"51292","Herpont","51",44,826765.77,6879056.13,1,48.998909,4.732543
"51293","Heutrégiville","51",44,,,0,,
"51294","Hourges","51",44,,,0,,
"51295","Huiron","51",44,,,0,,
"51296","Humbauville","51",44,,,0,,
"51298","Igny-Comblizy","51",44,,,0,,
"51299","Isles-sur-Suippe","51",44,787360.27,6918361.65,2,49.358807,4.202257
"51300","Isle-sur-Marne","51",44,,,0,,
"51301","Isse","51",44,,,0,,
"51302","Les Istres-et-Bury","51",44,779764.83,6876591.95,1,48.984307,4.089809
"51303","Jâlons","51",44,786830.69,6879726.71,1,49.011576,4.186978
"51304","Janvilliers","51",44,,,0,,
"51305","Janvry","51",44,763789.69,6905483.7,1,49.245841,3.875943
"51306","Joiselle","51",44,,,0,,
"51307","Jonchery-sur-Suippe","51",44,,,0,,
"51308","Jonchery-sur-Vesle","51",44,759416.2725000001,6910197.390000001,8,49.288634,3.816562
"51309","Jonquery","51",44,,,0,,
"51310","Jouy-lès-Reims","51",44,,,0,,
"51311","Jussecourt-Minecourt","51",44,,,0,,
"51312","Juvigny","51",44,792190.21,6879599.55,1,49.009686,4.260203
"51313","Lachy","51",44,,,0,,
"51314","Lagery","51",44,,,0,,
"51315","Landricourt","51",44,,,0,,
"51316","Larzicourt","51",44,,,0,,
"51317","Laval-sur-Tourbe","51",44,,,0,,
"51318","Lavannes","51",44,785453.0199999999,6913364.519999997,11,49.314151,4.17499
"51319","Lenharrée","51",44,,,0,,
"51320","Leuvrigny","51",44,755313.87,6885667.055,2,49.068474,3.756955
"51321","Lhéry","51",44,755595.81,6901516.37,1,49.210941,3.762908
"51322","Lignon","51",44,,,0,,
"51323","Linthelles","51",44,,,0,,
"51324","Linthes","51",44,,,0,,
"51325","Lisse-en-Champagne","51",44,,,0,,
"51326","Livry-Louvercy","51",44,796410.5533333333,6890793.109999999,3,49.109699,4.320441
"51327","Loisy-en-Brie","51",44,,,0,,
"51328","Loisy-sur-Marne","51",44,,,0,,
"51329","Loivre","51",44,771256.125,6916604.725,8,49.345016,3.980356
"51333","Ludes","51",44,778800.602,6895534.524000001,5,49.154731,4.080177
"51334","Luxémont-et-Villotte","51",44,,,0,,
"51336","Maffrécourt","51",44,,,0,,
"51337","Magneux","51",44,,,0,,
"51338","Mailly-Champagne","51",44,781077.2,6895500.029999999,2,49.154136,4.111373
"51339","Mairy-sur-Marne","51",44,,,0,,
"51340","Maisons-en-Champagne","51",44,809569.46,6850959.45,1,48.749442,4.49033
"51341","Malmy","51",44,,,0,,
"51342","Mancy","51",44,,,0,,
"51343","Marcilly-sur-Seine","51",44,752031.4375,6828657.166666667,3,48.556049,3.705072
"51344","Mardeuil","51",44,767970.92,6884301.64,2,49.054982,3.929928
"51345","Mareuil-en-Brie","51",44,,,0,,
"51346","Mareuil-le-Port","51",44,754745.3476923077,6886815.548461538,13,49.078849,3.749324
"51348","Marfaux","51",44,,,0,,
"51349","Margerie-Hancourt","51",44,,,0,,
"51350","Margny","51",44,,,0,,
"51351","Marigny","51",44,,,0,,
"51352","Marolles","51",44,,,0,,
"51353","Marsangis","51",44,,,0,,
"51354","Marson","51",44,,,0,,
"51355","Massiges","51",44,,,0,,
"51356","Matignicourt-Goncourt","51",44,,,0,,
"51357","Matougues","51",44,,,0,,
"51358","Maurupt-le-Montois","51",44,,,0,,
"51359","Mécringes","51",44,,,0,,
"51360","Le Meix-Saint-Epoing","51",44,,,0,,
"51361","Le Meix-Tiercelin","51",44,,,0,,
"51362","Merfy","51",44,768795.59,6911137.39,3,49.296143,3.945606
"51363","Merlaut","51",44,,,0,,
"51364","Méry-Prémecy","51",44,762795.37,6903352.7,1,49.226783,3.861971
"51365","Les Mesneux","51",44,,,0,,
"51367","Le Mesnil-sur-Oger","51",44,,,0,,
"51368","Minaucourt-le-Mesnil-lès-Hurlus","51",44,,,0,,
"51369","M urs-Verdey","51",44,,,0,,
"51370","Moiremont","51",44,,,0,,
"51371","Moivre","51",44,,,0,,
"51372","Moncetz-Longevas","51",44,,,0,,
"51373","Moncetz-l'Abbaye","51",44,,,0,,
"51375","Montbré","51",44,775885.575,6899861.194999999,4,49.193978,4.041005
"51376","Montgenost","51",44,743890.56,6833167.77,1,48.597225,3.595221
"51377","Montépreux","51",44,,,0,,
"51378","Monthelon","51",44,768167.68,6877046.98,1,48.989733,3.931449
"51379","Montigny-sur-Vesle","51",44,,,0,,
"51380","Montmirail","51",44,,,0,,
"51381","Montmort-Lucy","51",44,,,0,,
"51382","Mont-sur-Courville","51",44,749619.265,6906909.300000001,2,49.259913,3.681539
"51384","Morangis","51",44,,,0,,
"51386","Morsains","51",44,,,0,,
"51387","Moslins","51",44,,,0,,
"51388","Mourmelon-le-Grand","51",44,799626.42,6894026.292727276,11,49.138273,4.365243
"51389","Mourmelon-le-Petit","51",44,795917.9466666667,6893475.663333334,3,49.133889,4.314307
"51390","Moussy","51",44,,,0,,
"51391","Muizon","51",44,764980.9816666668,6908651.903333332,6,49.274201,3.892792
"51392","Mutigny","51",44,,,0,,
"51393","Nanteuil-la-Forêt","51",44,,,0,,
"51395","Nesle-la-Reposte","51",44,,,0,,
"51396","Nesle-le-Repons","51",44,752116.04,6883817.16,1,49.052109,3.712967
"51397","La Neuville-aux-Bois","51",44,840711.75,6877261.54,1,48.979874,4.922478
"51398","La Neuville-aux-Larris","51",44,761543.46,6894023.98,2,49.143041,3.84342
"51399","La Neuville-au-Pont","51",44,835108.59,6893374.49,1,49.125917,4.851113
"51402","Neuvy","51",44,,,0,,
"51403","Nogent-l'Abbesse","51",44,784117.495,6906693.545,2,49.254366,4.155287
"51404","Noirlieu","51",44,,,0,,
"51406","Norrois","51",44,,,0,,
"51407","La Noue","51",44,,,0,,
"51409","Nuisement-sur-Coole","51",44,,,0,,
"51410","uilly","51",44,757930.83,6886529.58,1,49.075998,3.792883
"51412","Ognes","51",44,,,0,,
"51413","Oiry","51",44,,,0,,
"51414","Olizy","51",44,754227.67,6895409.1,1,49.156154,3.743346
"51415","Omey","51",44,,,0,,
"51416","Orbais-l'Abbaye","51",44,,,0,,
"51417","Orconte","51",44,,,0,,
"51418","Ormes","51",44,769690.1233333334,6904847.57,3,49.239507,3.956853
"51419","Outines","51",44,,,0,,
"51420","Outrepont","51",44,,,0,,
"51421","Oyes","51",44,,,0,,
"51422","Pargny-lès-Reims","51",44,767114.63,6902698.2,1,49.220461,3.92115
"51423","Pargny-sur-Saulx","51",44,,,0,,
"51424","Passavant-en-Argonne","51",44,,,0,,
"51425","Passy-Grigny","51",44,749575.4933333333,6891435.453333333,3,49.120806,3.679109
"51426","Péas","51",44,,,0,,
"51428","Les Petites-Loges","51",44,789632.8459999999,6893535.648,5,49.135338,4.228213
"51429","Pévy","51",44,761182.67,6912648.58,1,49.310501,3.841195
"51430","Pierre-Morains","51",44,,,0,,
"51431","Pierry","51",44,768779.655,6879960.970000001,2,49.015869,3.940284
"51432","Pleurs","51",44,,,0,,
"51433","Plichancourt","51",44,,,0,,
"51434","Plivot","51",44,778554.46,6880288.9,1,49.017696,4.073961
"51435","Pocancy","51",44,,,0,,
"51436","Pogny","51",44,,,0,,
"51437","Poilly","51",44,,,0,,
"51438","Poix","51",44,,,0,,
"51439","Pomacle","51",44,783618.02,6915755.81,1,49.335887,4.150241
"51440","Pontfaverger-Moronvilliers","51",44,795673.3300000001,6911719.2266666675,6,49.297914,4.315119
"51441","Ponthion","51",44,,,0,,
"51442","Possesse","51",44,,,0,,
"51443","Potangis","51",44,,,0,,
"51444","Pouillon","51",44,,,0,,
"51445","Pourcy","51",44,,,0,,
"51446","Pringy","51",44,,,0,,
"51447","Prosnes","51",44,794203.505,6899919.49,2,49.192069,4.292264
"51448","Prouilly","51",44,760603.338,6911027.016,5,49.29598,3.832995
"51449","Prunay","51",44,786351.395,6900159.154999999,2,49.195331,4.184617
"51450","Puisieulx","51",44,,,0,,
"51451","Queudes","51",44,,,0,,
"51452","Rapsécourt","51",44,,,0,,
"51453","Recy","51",44,,,0,,
"51454","Reims","51",44,775053.2997888037,6906152.553536072,20266,49.250631,4.030716
"51455","Reims-la-Brûlée","51",44,,,0,,
"51456","Remicourt","51",44,,,0,,
"51457","C ur-de-la-Vallée","51",44,757663.3400000001,6888643.494999999,2,49.095028,3.789511
"51458","Reuves","51",44,,,0,,
"51459","Réveillon","51",44,,,0,,
"51460","Rieux","51",44,,,0,,
"51461","Rilly-la-Montagne","51",44,776206.2133333333,6896681.291333333,15,49.165354,4.044826
"51463","Les Rivières-Henruel","51",44,,,0,,
"51464","Romain","51",44,755990.23,6914749.87,1,49.329865,3.770091
"51465","Romery","51",44,,,0,,
"51466","Romigny","51",44,756212.5,6897276.15,1,49.172768,3.770802
"51468","Rosnay","51",44,,,0,,
"51469","Rouffy","51",44,,,0,,
"51470","Rouvroy-Ripont","51",44,,,0,,
"51471","Sacy","51",44,,,0,,
"51472","Saint-Amand-sur-Fion","51",44,,,0,,
"51473","Saint-Bon","51",44,,,0,,
"51474","Saint-Brice-Courcelles","51",44,771897.6166666667,6907596.427777777,9,49.263973,3.987631
"51475","Saint-Chéron","51",44,,,0,,
"51476","Saint-Étienne-au-Temple","51",44,,,0,,
"51477","Saint-Étienne-sur-Suippe","51",44,779727.14,6921332.915,2,49.386511,4.097792
"51478","Saint-Eulien","51",44,,,0,,
"51479","Saint-Euphraise-et-Clairizet","51",44,,,0,,
"51480","Sainte-Gemme","51",44,,,0,,
"51482","Saint-Germain-la-Ville","51",44,,,0,,
"51483","Saint-Gibrien","51",44,795193.33,6875551.67,1,48.972854,4.300336
"51484","Saint-Gilles","51",44,749072.03,6909164.79,1,49.28023,3.674287
"51485","La Neuville-au-Temple","51",44,,,0,,
"51486","Saint-Hilaire-le-Grand","51",44,,,0,,
"51487","Saint-Hilaire-le-Petit","51",44,801119.69,6909157.76,1,49.274053,4.38935
"51488","Saint-Imoges","51",44,,,0,,
"51489","Saint-Jean-devant-Possesse","51",44,,,0,,
"51490","Saint-Jean-sur-Moivre","51",44,,,0,,
"51491","Saint-Jean-sur-Tourbe","51",44,,,0,,
"51492","Saint-Just-Sauvage","51",44,757870.1575,6828584.59,8,48.554901,3.784177
"51493","Saint-Léonard","51",44,779971.71,6902872.47,1,49.22055,4.097626
"51496","Saint-Lumier-en-Champagne","51",44,,,0,,
"51497","Saint-Lumier-la-Populeuse","51",44,,,0,,
"51498","Saint-Mard-sur-Auve","51",44,,,0,,
"51499","Saint-Mard-lès-Rouffy","51",44,,,0,,
"51500","Saint-Mard-sur-le-Mont","51",44,,,0,,
"51501","Sainte-Marie-à-Py","51",44,,,0,,
"51502","Saint-Martin-aux-Champs","51",44,,,0,,
"51503","Saint-Martin-l'Heureux","51",44,,,0,,
"51504","Saint-Martin-sur-le-Pré","51",44,798589.84,6875932.49,2,48.975766,4.346812
"51505","Saint-Masmes","51",44,791902.0900000001,6913324.068000001,5,49.312892,4.263642
"51506","Saint-Memmie","51",44,,,0,,
"51507","Sainte-Menehould","51",44,838442.8408333332,6889609.152916667,24,49.091361,4.89554
"51508","Saint-Ouen-Domprot","51",44,,,0,,
"51509","Saint-Pierre","51",44,,,0,,
"51510","Saint-Quentin-les-Marais","51",44,,,0,,
"51511","Saint-Quentin-le-Verger","51",44,,,0,,
"51512","Saint-Quentin-sur-Coole","51",44,,,0,,
"51513","Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson","51",44,,,0,,
"51514","Saint-Remy-sous-Broyes","51",44,,,0,,
"51515","Saint-Remy-sur-Bussy","51",44,815879.44,6885133.85,1,49.055603,4.585466
"51516","Saint-Saturnin","51",44,,,0,,
"51517","Saint-Souplet-sur-Py","51",44,,,0,,
"51518","Saint-Thierry","51",44,,,0,,
"51519","Saint-Thomas-en-Argonne","51",44,,,0,,
"51520","Saint-Utin","51",44,,,0,,
"51521","Saint-Vrain","51",44,,,0,,
"51522","Sapignicourt","51",44,,,0,,
"51523","Sarcy","51",44,760115.27,6901003.06,1,49.205918,3.824848
"51524","Saron-sur-Aube","51",44,,,0,,
"51525","Sarry","51",44,,,0,,
"51526","Saudoy","51",44,752680.93,6842813.38,1,48.683327,3.715611
"51527","Savigny-sur-Ardres","51",44,,,0,,
"51528","Scrupt","51",44,,,0,,
"51529","Selles","51",44,793620.015,6912507.12,2,49.3053,4.287076
"51530","Sept-Saulx","51",44,791340.69,6895258.91,1,49.150588,4.251986
"51531","Sermaize-les-Bains","51",44,,,0,,
"51532","Sermiers","51",44,,,0,,
"51533","Servon-Melzicourt","51",44,,,0,,
"51534","Serzy-et-Prin","51",44,,,0,,
"51535","Sézanne","51",44,,,0,,
"51536","Sillery","51",44,782827.6174999999,6900427.057499999,4,49.198204,4.136336
"51537","Sivry-Ante","51",44,836380.38,6879172.57,1,48.997987,4.863939
"51538","Sogny-aux-Moulins","51",44,,,0,,
"51539","Sogny-en-l'Angle","51",44,,,0,,
"51542","Soizy-aux-Bois","51",44,,,0,,
"51543","Somme-Bionne","51",44,,,0,,
"51544","Sommepy-Tahure","51",44,813269.22,6907005.66,1,49.252673,4.555657
"51545","Sommesous","51",44,,,0,,
"51546","Somme-Suippe","51",44,,,0,,
"51547","Somme-Tourbe","51",44,,,0,,
"51548","Somme-Vesle","51",44,,,0,,
"51549","Somme-Yèvre","51",44,829107.8866666667,6873877.816666667,3,48.95189,4.762963
"51550","Sompuis","51",44,,,0,,
"51551","Somsois","51",44,,,0,,
"51552","Songy","51",44,,,0,,
"51553","Souain-Perthes-lès-Hurlus","51",44,,,0,,
"51555","Soudé","51",44,,,0,,
"51556","Soudron","51",44,,,0,,
"51557","Soulanges","51",44,,,0,,
"51558","Soulières","51",44,,,0,,
"51559","Suippes","51",44,811645.62,6893670.43,1,49.133093,4.529816
"51560","Suizy-le-Franc","51",44,,,0,,
"51562","Taissy","51",44,779954.2785714286,6902063.79,7,49.213283,4.097233
"51563","Talus-Saint-Prix","51",44,,,0,,
"51564","Val de Livre","51",44,,,0,,
"51565","Thaas","51",44,764839.35,6838943.81,1,48.647418,3.880171
"51566","Thibie","51",44,,,0,,
"51567","Thiéblemont-Farémont","51",44,,,0,,
"51568","Thil","51",44,770134.395,6913256.465,2,49.315045,3.964362
"51569","Thillois","51",44,769546.41,6906923.215,2,49.258181,3.955224
"51570","Le Thoult-Trosnay","51",44,,,0,,
"51571","Val-de-Vesle","51",44,788647.9727272728,6898346.123636365,11,49.178719,4.215735
"51572","Tilloy-et-Bellay","51",44,,,0,,
"51573","Tinqueux","51",44,772349.5544117659,6906132.06329412,170,49.250758,3.993585
"51574","Togny-aux-B ufs","51",44,,,0,,
"51576","Tours-sur-Marne","51",44,781478.9322222221,6883897.969629627,27,49.04978,4.114634
"51577","Tramery","51",44,,,0,,
"51578","Trécon","51",44,,,0,,
"51579","Tréfols","51",44,736331.12,6854365.11,1,48.788349,3.494507
"51580","Trépail","51",44,786234.61,6890491.45,3,49.108437,4.181032
"51581","Treslon","51",44,759733.96,6904747.99,1,49.239619,3.82015
"51582","Trigny","51",44,765055.2039999999,6911484.619999999,10,49.299656,3.894252
"51583","Trois-Fontaines-l'Abbaye","51",44,,,0,,
"51584","Trois-Puits","51",44,775771.6,6901136.850000001,6,49.205459,4.039672
"51585","Troissy","51",44,751097.64,6886692.873333332,6,49.078047,3.699384
"51586","Unchair","51",44,,,0,,
"51587","Vadenay","51",44,,,0,,
"51588","Valmy","51",44,829719.2466666666,6888496.47,3,49.083183,4.775797
"51589","Vanault-le-Châtel","51",44,,,0,,
"51590","Vanault-les-Dames","51",44,,,0,,
"51591","Vandeuil","51",44,758134.7849999999,6909755.525,2,49.28478,3.79889
"51592","Vandières","51",44,,,0,,
"51594","Vassimont-et-Chapelaine","51",44,,,0,,
"51595","Vatry","51",44,,,0,,
"51596","Vauchamps","51",44,,,0,,
"51597","Vauciennes","51",44,,,0,,
"51598","Vauclerc","51",44,822311.79,6846458.53,1,48.70668,4.66231
"51599","Vaudemange","51",44,789378.98,6888927.93,1,49.09395,4.223757
"51600","Vaudesincourt","51",44,,,0,,
"51601","Vavray-le-Grand","51",44,,,0,,
"51603","Vélye","51",44,,,0,,
"51604","Ventelay","51",44,757887.43,6915892.67,1,49.339968,3.796342
"51605","Venteuil","51",44,761156.12,6887167.81,1,49.081437,3.837116
"51607","Verdon","51",44,,,0,,
"51608","Vernancourt","51",44,,,0,,
"51609","Verneuil","51",44,,,0,,
"51610","Verrières","51",44,839732.6,6886628.05,1,49.064285,4.912204
"51611","Vert-Toulon","51",44,,,0,,
"51612","Blancs-Coteaux","51",44,773744.28,6866974.72,1,48.89855,4.005887
"51613","Verzenay","51",44,783472.025,6895941.8149999995,2,49.157801,4.144284
"51614","Verzy","51",44,784634.6866666669,6894941.574666667,15,49.148656,4.160018
"51616","Vésigneul-sur-Marne","51",44,,,0,,
"51617","La Veuve","51",44,,,0,,
"51618","Le Vézier","51",44,734545.85,6857015.02,1,48.812279,3.470423
"51619","Le Vieil-Dampierre","51",44,,,0,,
"51620","Vienne-la-Ville","51",44,,,0,,
"51621","Vienne-le-Château","51",44,838342.35,6900899.396666666,3,49.192861,4.897879
"51622","Ville-Dommange","51",44,768188.21,6900678.13,1,49.202188,3.935555
"51623","Ville-en-Selve","51",44,,,0,,
"51624","Ville-en-Tardenois","51",44,758430.9090000002,6898291.404999999,10,49.181697,3.801361
"51625","Villeneuve-la-Lionne","51",44,,,0,,
"51626","La Villeneuve-lès-Charleville","51",44,,,0,,
"51627","Villeneuve-Renneville-Chevigny","51",44,,,0,,
"51628","Villeneuve-Saint-Vistre-et-Villevotte","51",44,,,0,,
"51629","Villers-Allerand","51",44,774192.3428571428,6896657.702857143,7,49.165378,4.017214
"51630","Villers-aux-Bois","51",44,,,0,,
"51631","Villers-aux-Nœuds","51",44,772554.6666666666,6899765.7,3,49.193506,3.9953
"51632","Villers-en-Argonne","51",44,,,0,,
"51633","Villers-Franqueux","51",44,768814.78,6914756.65,2,49.328673,3.946466
"51634","Villers-le-Château","51",44,,,0,,
"51635","Villers-le-Sec","51",44,,,0,,
"51636","Villers-Marmery","51",44,,,0,,
"51638","Villeseneux","51",44,,,0,,
"51639","La Ville-sous-Orbais","51",44,,,0,,
"51640","Ville-sur-Tourbe","51",44,,,0,,
"51641","Villevenard","51",44,,,0,,
"51642","Villiers-aux-Corneilles","51",44,,,0,,
"51643","Vinay","51",44,,,0,,
"51644","Vincelles","51",44,,,0,,
"51645","Vindey","51",44,,,0,,
"51646","Virginy","51",44,,,0,,
"51647","Vitry-en-Perthois","51",44,,,0,,
"51648","Vitry-la-Ville","51",44,807060.2,6861245.52,2,48.842357,4.458792
"51649","Vitry-le-François","51",44,,,0,,
"51650","Voilemont","51",44,,,0,,
"51652","Vouarces","51",44,,,0,,
"51654","Vouillers","51",44,,,0,,
"51655","Vouzy","51",44,,,0,,
"51656","Vraux","51",44,,,0,,
"51657","Vrigny","51",44,766451.51,6904126.64,1,49.233371,3.912276
"51658","Vroil","51",44,,,0,,
"51659","Wargemoulin-Hurlus","51",44,,,0,,
"51660","Warmeriville","51",44,788458.4880000001,6917679.9180000005,5,49.352528,4.217224
"51662","Witry-lès-Reims","51",44,781168.1666666665,6910642.3379999995,15,49.290242,4.115552
"51663","Magenta","51",44,,,0,,
"52001","Ageville","52",44,875106.875,6781643,1,48.111674,5.353226
"52003","Aillianville","52",44,,,0,,
"52005","Aizanville","52",44,,,0,,
"52006","Allichamps","52",44,,,0,,
"52007","Ambonville","52",44,,,0,,
"52008","Andelot-Blancheville","52",44,870811.77,6796190.62,1,48.243656,5.301234
"52009","Andilly-en-Bassigny","52",44,888619.99,6761230.42,1,47.924312,5.525934
"52011","Annéville-la-Prairie","52",44,,,0,,
"52013","Anrosey","52",44,899800.54,6751831.375,2,47.836458,5.671292
"52014","Aprey","52",44,,,0,,
"52015","Arbigny-sous-Varennes","52",44,,,0,,
"52016","Arbot","52",44,850325.08,6751668.6,1,47.848191,5.010093
"52017","Arc-en-Barrois","52",44,849795.4071875,6762722.94875,8,47.947766,5.006769
"52019","Arnancourt","52",44,841879.19,6807565.12,1,48.352909,4.915329
"52021","Attancourt","52",44,,,0,,
"52022","Aubepierre-sur-Aube","52",44,,,0,,
"52023","Auberive","52",44,854186.875,6744906.5,3,47.786456,5.059351
"52025","Audeloncourt","52",44,,,0,,
"52027","Aujeurres","52",44,863564.9375,6740132.5,1,47.741237,5.182782
"52028","Aulnoy-sur-Aube","52",44,,,0,,
"52029","Autigny-le-Grand","52",44,,,0,,
"52030","Autigny-le-Petit","52",44,,,0,,
"52031","Autreville-sur-la-Renne","52",44,849020.46,6780215.34,1,48.105305,5.002333
"52033","Avrecourt","52",44,889866.17,6766466.47,1,47.971049,5.54487
"52034","Bailly-aux-Forges","52",44,,,0,,
"52035","Baissey","52",44,868805.28,6741450.82,1,47.751773,5.253179
"52037","Bannes","52",44,878690.1041666666,6759016.666666667,3,47.907181,5.392142
"52038","Bassoncourt","52",44,,,0,,
"52039","Baudrecourt","52",44,,,0,,
"52040","Bay-sur-Aube","52",44,,,0,,
"52042","Beauchemin","52",44,,,0,,
"52043","Belmont","52",44,,,0,,
"52044","Roches-Bettaincourt","52",44,867501.85,6802392.64,1,48.300295,5.259056
"52045","Bettancourt-la-Ferrée","52",44,,,0,,
"52047","Beurville","52",44,,,0,,
"52050","Biesles","52",44,870760.86,6778765.058,5,48.086938,5.293731
"52051","Bize","52",44,,,0,,
"52053","Blaisy","52",44,848323.51,6787672.28,1,48.172542,4.995504
"52055","Blécourt","52",44,854240.3433333334,6811050.900000001,3,48.381444,5.083368
"52056","Blessonville","52",44,849625.68,6775022.13,1,48.05845,5.008687
"52057","Blumeray","52",44,,,0,,
"52058","Bologne","52",44,858448.8099999999,6790582.263333333,3,48.196336,5.13272
"52059","Bonnecourt","52",44,,,0,,
"52060","Bourbonne-les-Bains","52",44,905060.4682894737,6765100.256842105,19,47.954179,5.747731
"52061","Bourdons-sur-Rognon","52",44,,,0,,
"52062","Bourg","52",44,873084.97375,6746366.6125,4,47.794885,5.312192
"52063","Bourg-Sainte-Marie","52",44,,,0,,
"52064","Bourmont-entre-Meuse-et-Mouzon","52",44,892391.8,6791362.08,1,48.194218,5.589638
